platform,account_name,dv01_id,as_of_date,loan_term_orig,loan_origination_date,loan_payment_date_first_contractual,loan_maturity_date_orig,loan_age,rem_term,fico_orig,home_ownership,inquiries_last_6_months,delinq_accts_2_years,number_tl_open_last_12_months,annual_inc,annual_inc_verified,credit_age,bc_utilization,revolving_utilization,state_borr,employ_status,job_length,loan_purpose,loan_rate_gross_orig,apr,eop_status,dti_orig,loan_grade,loan_ever_modified,loan_balance_orig,eop_balance,loan_payment_scheduled_amt_orig,pti_orig,dti_plus_pti_orig,eop_days_past_due
Prosper,PAR_2026_1,2480716,12/31/2025,60,12/29/2025,1/29/2026,12/29/2030,0,60,780,,,,,,No,,,,,,,Other,0.1041,0.00868,Current,0.1403,PP-A,0,36000,36000,772.18,,0.1403,0
Prosper,PAR_2026_1,2464208,12/31/2025,48,12/10/2025,1/10/2026,12/10/2029,0,48,745,,,,,,No,,,,,,,Debt Consolidation,0.0888,0.0074,Current,0.2987,PP-AA,1,21736.77,21736.77,539.68,,0.2987,0
Prosper,PAR_2026_1,2472982,12/31/2025,48,12/16/2025,1/16/2026,12/16/2029,0,48,642,,,,,,No,,,,,,,Debt Consolidation,0.2809,0.02341,Current,0.139,PP-E,0,2221.98,2221.98,77.56,,0.139,0
Prosper,PAR_2026_1,2470391,12/31/2025,60,12/19/2025,1/19/2026,12/19/2030,0,60,732,,,,,,No,,,,,,,Other,0.0812,0.00677,Current,0.458,PP-AA,0,9500,9500,193.17,,0.458,0
Prosper,PAR_2026_1,2473483,12/31/2025,60,12/16/2025,1/16/2026,12/16/2030,0,60,705,,,,,,No,,,,,,,Debt Consolidation,0.112,0.00933,Current,0.2679,PP-A,0,27500,27500,600.66,,0.2679,0
Prosper,PAR_2026_1,2462942,12/31/2025,60,12/9/2025,1/9/2026,12/9/2030,0,60,710,,,,,,No,,,,,,,Debt Consolidation,0.1356,0.0113,Current,0.2383,PP-B,0,3296.34,3296.34,75.95,,0.2383,0
Prosper,PAR_2026_1,2470150,12/31/2025,60,12/10/2025,1/10/2026,12/10/2030,0,60,656,,,,,,No,,,,,,,Debt Consolidation,0.2855,0.02379,Current,0.2119,PP-E,0,15000,15000,472.03,,0.2119,0
Prosper,PAR_2026_1,2464199,12/31/2025,60,12/10/2025,1/10/2026,12/10/2030,0,60,681,,,,,,No,,,,,,,Debt Consolidation,0.1434,0.01195,Current,0.3447,PP-B,0,23500,23500,550.96,,0.3447,0
Prosper,PAR_2026_1,2477386,12/31/2025,60,12/23/2025,1/23/2026,12/23/2030,0,60,683,,,,,,No,,,,,,,Debt Consolidation,0.1473,0.01228,Current,0.2064,PP-B,1,17580.49,17580.49,415.75,,0.2064,0
Prosper,PAR_2026_1,2464788,12/31/2025,60,12/11/2025,1/11/2026,12/11/2030,0,60,662,,,,,,No,,,,,,,Debt Consolidation,0.0937,0.00781,Current,0.1107,PP-A,0,20649.93,20649.93,432.38,,0.1107,0
Prosper,PAR_2026_1,2465202,12/31/2025,60,12/11/2025,1/11/2026,12/11/2030,0,60,690,,,,,,No,,,,,,,Debt Consolidation,0.1225,0.01021,Current,0.1024,PP-A,0,15759.16,15759.16,352.55,,0.1024,0
Prosper,PAR_2026_1,2473074,12/31/2025,60,12/24/2025,1/24/2026,12/24/2030,0,60,696,,,,,,No,,,,,,,Home Improvement,0.113,0.00942,Current,0.2871,PP-A,1,43600,43600,954.51,,0.2871,0
Prosper,PAR_2026_1,2476194,12/31/2025,60,12/31/2025,1/31/2026,12/31/2030,0,60,702,,,,,,No,,,,,,,Debt Consolidation,0.1055,0.00879,Current,0.2052,PP-A,1,29000,29000,624.04,,0.2052,0
Prosper,PAR_2026_1,2474892,12/31/2025,60,12/30/2025,1/30/2026,12/30/2030,0,60,743,,,,,,No,,,,,,,Home Improvement,0.1055,0.00879,Current,0.1966,PP-A,1,50000,50000,1075.93,,0.1966,0
Prosper,PAR_2026_1,2469340,12/31/2025,60,12/9/2025,1/9/2026,12/9/2030,0,60,656,,,,,,No,,,,,,,Debt Consolidation,0.2802,0.02335,Current,0.1621,PP-E,1,14500,14500,451.64,,0.1621,0
Prosper,PAR_2026_1,2468563,12/31/2025,36,12/9/2025,1/9/2026,12/9/2028,0,36,726,,,,,,No,,,,,,,Debt Consolidation,0.1861,0.01551,Current,0.1521,PP-C,0,2197.56,2197.56,80.12,,0.1521,0
Prosper,PAR_2026_1,2465440,12/31/2025,36,12/2/2025,1/2/2026,12/2/2028,0,36,683,,,,,,No,,,,,,,Large Purchase,0.217,0.01808,Current,0.211,PP-D,0,5500,5500,209.19,,0.211,0
Prosper,PAR_2026_1,2466973,12/31/2025,60,12/5/2025,1/5/2026,12/5/2030,0,60,689,,,,,,No,,,,,,,Debt Consolidation,0.1175,0.00979,Current,0.3148,PP-A,0,40756.44,40756.44,901.46,,0.3148,0
Prosper,PAR_2026_1,2469755,12/31/2025,60,12/18/2025,1/18/2026,12/18/2030,0,60,719,,,,,,No,,,,,,,Large Purchase,0.231,0.01925,Current,0.2735,PP-D,0,21108.77,21108.77,596.28,,0.2735,0
Prosper,PAR_2026_1,2480911,12/31/2025,60,12/30/2025,1/30/2026,12/30/2030,0,60,651,,,,,,No,,,,,,,Other,0.1753,0.01461,Current,0.1233,PP-C,0,8500,8500,213.68,,0.1233,0
Prosper,PAR_2026_1,2473276,12/31/2025,48,12/16/2025,1/16/2026,12/16/2029,0,48,700,,,,,,No,,,,,,,Debt Consolidation,0.1525,0.01271,Current,0.2455,PP-B,1,5000,5000,139.79,,0.2455,0
Prosper,PAR_2026_1,2479813,12/31/2025,48,12/26/2025,1/26/2026,12/26/2029,0,48,790,,,,,,No,,,,,,,Debt Consolidation,0.0835,0.00696,Current,0.1391,PP-A,1,11500,11500,282.64,,0.1391,0
Prosper,PAR_2026_1,2475925,12/31/2025,60,12/19/2025,1/19/2026,12/19/2030,0,60,697,,,,,,No,,,,,,,Debt Consolidation,0.1104,0.0092,Current,0.2392,PP-A,0,25000,25000,544.06,,0.2392,0
Prosper,PAR_2026_1,2477053,12/31/2025,60,12/22/2025,1/22/2026,12/22/2030,0,60,639,,,,,,No,,,,,,,Debt Consolidation,0.3025,0.02521,Current,0.2443,PP-E,1,14442.84,14442.84,469.5,,0.2443,0
Prosper,PAR_2026_1,2467419,12/31/2025,48,12/16/2025,1/16/2026,12/16/2029,0,48,689,,,,,,No,,,,,,,Debt Consolidation,0.099,0.00825,Current,0.1788,PP-A,0,5000,5000,126.57,,0.1788,0
Prosper,PAR_2026_1,2470238,12/31/2025,60,12/19/2025,1/19/2026,12/19/2030,0,60,710,,,,,,No,,,,,,,Home Improvement,0.2106,0.01755,Current,0.0705,PP-C,0,5493.9,5493.9,148.81,,0.0705,0
Prosper,PAR_2026_1,2474881,12/31/2025,60,12/17/2025,1/17/2026,12/17/2030,0,60,764,,,,,,No,,,,,,,Debt Consolidation,0.1148,0.00957,Current,0.214,PP-A,0,11000,11000,241.81,,0.214,0
Prosper,PAR_2026_1,2478049,12/31/2025,36,12/23/2025,1/23/2026,12/23/2028,0,36,660,,,,,,No,,,,,,,Debt Consolidation,0.1993,0.01661,Current,0.2235,PP-C,0,10000,10000,371.28,,0.2235,0
Prosper,PAR_2026_1,2467418,12/31/2025,60,12/16/2025,1/16/2026,12/16/2030,0,60,732,,,,,,No,,,,,,,Household Expenses,0.1303,0.01086,Current,0.1648,PP-B,0,6000,6000,136.61,,0.1648,0
Prosper,PAR_2026_1,2470707,12/31/2025,60,12/22/2025,1/22/2026,12/22/2030,0,60,779,,,,,,No,,,,,,,Large Purchase,0.117,0.00975,Current,0.5356,PP-A,1,34000,34000,751.17,,0.5356,0
Prosper,PAR_2026_1,2474874,12/31/2025,36,12/30/2025,1/30/2026,12/30/2028,0,36,701,,,,,,No,,,,,,,Debt Consolidation,0.2093,0.01744,Current,0.4216,PP-D,1,10000,10000,376.39,,0.4216,0
Prosper,PAR_2026_1,2464653,12/31/2025,60,12/11/2025,1/11/2026,12/11/2030,0,0,671,,,,,,No,,,,,,,Debt Consolidation,0.0865,0.00721,Current,0.2027,PP-AA,0,12000,0,247.07,,0.2027,0
Prosper,PAR_2026_1,2468437,12/31/2025,60,12/9/2025,1/9/2026,12/9/2030,0,60,691,,,,,,No,,,,,,,Debt Consolidation,0.1291,0.01076,Current,0.3157,PP-B,0,24500,24500,556.32,,0.3157,0
Prosper,PAR_2026_1,2470836,12/31/2025,60,12/22/2025,1/22/2026,12/22/2030,0,60,716,,,,,,No,,,,,,,Other,0.0888,0.0074,Current,0.1338,PP-A,0,22280.19,22280.19,461.2,,0.1338,0
Prosper,PAR_2026_1,2472828,12/31/2025,48,12/24/2025,1/24/2026,12/24/2029,0,48,660,,,,,,No,,,,,,,Debt Consolidation,0.0851,0.00709,Current,0.1998,PP-AA,0,16000,16000,394.45,,0.1998,0
Prosper,PAR_2026_1,2476108,12/31/2025,60,12/19/2025,1/19/2026,12/19/2030,0,60,671,,,,,,No,,,,,,,Debt Consolidation,0.2699,0.02249,Current,0.393,PP-E,0,4000,4000,122.12,,0.393,0
Prosper,PAR_2026_1,2460464,12/31/2025,60,12/3/2025,1/3/2026,12/3/2030,0,60,647,,,,,,No,,,,,,,Debt Consolidation,0.3025,0.02521,Current,0.1238,PP-E,1,10000,10000,325.07,,0.1238,0
Prosper,PAR_2026_1,2471543,12/31/2025,48,12/23/2025,1/23/2026,12/23/2029,0,48,684,,,,,,No,,,,,,,Other,0.2047,0.01706,Current,0.051,PP-C,0,18000,18000,552.26,,0.051,0
Prosper,PAR_2026_1,2464635,12/31/2025,60,12/11/2025,1/11/2026,12/11/2030,0,60,658,,,,,,No,,,,,,,Debt Consolidation,0.1434,0.01195,Current,0.1037,PP-B,1,15382.92,15382.92,360.65,,0.1037,0
Prosper,PAR_2026_1,2468277,12/31/2025,60,12/17/2025,1/17/2026,12/17/2030,0,60,659,,,,,,No,,,,,,,Other,0.1434,0.01195,Current,0.2552,PP-B,0,15500,15500,363.4,,0.2552,0
Prosper,PAR_2026_1,2474803,12/31/2025,48,12/17/2025,1/17/2026,12/17/2029,0,48,706,,,,,,No,,,,,,,Large Purchase,0.08,0.00667,Current,0.2213,PP-AA,0,10000,10000,244.13,,0.2213,0
Prosper,PAR_2026_1,2463548,12/31/2025,48,12/9/2025,1/9/2026,12/9/2029,0,48,735,,,,,,No,,,,,,,Other,0.1052,0.00877,Current,0.1329,PP-A,0,10868.38,10868.38,278.37,,0.1329,0
Prosper,PAR_2026_1,2460363,12/31/2025,60,12/3/2025,1/3/2026,12/3/2030,0,60,670,,,,,,No,,,,,,,Debt Consolidation,0.1705,0.01421,Current,0.0623,PP-B,0,14284.14,14284.14,355.38,,0.0623,0
Prosper,PAR_2026_1,2480767,12/31/2025,48,12/30/2025,1/30/2026,12/30/2029,0,48,696,,,,,,No,,,,,,,Household Expenses,0.1917,0.01598,Current,0.2366,PP-C,0,2000,2000,59.98,,0.2366,0
Prosper,PAR_2026_1,2472845,12/31/2025,36,12/24/2025,1/24/2026,12/24/2028,0,36,679,,,,,,No,,,,,,,Debt Consolidation,0.1075,0.00896,Current,0.0508,PP-A,0,2717.1,2717.1,88.63,,0.0508,0
Prosper,PAR_2026_1,2475750,12/31/2025,60,12/31/2025,1/31/2026,12/31/2030,0,60,706,,,,,,No,,,,,,,Other,0.1448,0.01207,Current,0.3132,PP-B,0,10438.41,10438.41,245.49,,0.3132,0
Prosper,PAR_2026_1,2463041,12/31/2025,36,12/9/2025,1/9/2026,12/9/2028,0,36,655,,,,,,No,,,,,,,Other,0.2104,0.01753,Current,0.3663,PP-D,1,4000,4000,150.78,,0.3663,0
Prosper,PAR_2026_1,2461586,12/31/2025,60,12/5/2025,1/5/2026,12/5/2030,0,60,737,,,,,,No,,,,,,,Debt Consolidation,0.1105,0.00921,Current,0.3298,PP-A,0,15215.74,15215.74,331.21,,0.3298,0
Prosper,PAR_2026_1,2472844,12/31/2025,60,12/16/2025,1/16/2026,12/16/2030,0,60,677,,,,,,No,,,,,,,Debt Consolidation,0.1854,0.01545,Current,0.3555,PP-C,0,12635.97,12635.97,324.59,,0.3555,0
Prosper,PAR_2026_1,2465092,12/31/2025,60,12/2/2025,1/2/2026,12/2/2030,0,60,693,,,,,,No,,,,,,,Debt Consolidation,0.1087,0.00906,Current,0.2035,PP-AA,1,50000,50000,1083.88,,0.2035,0
Prosper,PAR_2026_1,2458911,12/31/2025,60,12/1/2025,1/1/2026,12/1/2030,0,60,743,,,,,,No,,,,,,,Debt Consolidation,0.2105,0.01754,Current,0.287,PP-D,0,5554.94,5554.94,150.44,,0.287,0
Prosper,PAR_2026_1,2467026,12/31/2025,36,12/16/2025,1/16/2026,12/16/2028,0,36,719,,,,,,No,,,,,,,Debt Consolidation,0.2071,0.01726,Current,0.2436,PP-D,1,6000,6000,225.16,,0.2436,0
Prosper,PAR_2026_1,2477989,12/31/2025,60,12/23/2025,1/23/2026,12/23/2030,0,60,660,,,,,,No,,,,,,,Debt Consolidation,0.1497,0.01248,Current,0.1759,PP-B,0,14284.14,14284.14,339.59,,0.1759,0
Prosper,PAR_2026_1,2464768,12/31/2025,60,12/2/2025,1/2/2026,12/2/2030,0,60,789,,,,,,No,,,,,,,Debt Consolidation,0.121,0.01008,Current,0.4214,PP-B,0,18679.27,18679.27,416.45,,0.4214,0
Prosper,PAR_2026_1,2467233,12/31/2025,60,12/16/2025,1/16/2026,12/16/2030,0,60,731,,,,,,No,,,,,,,Home Improvement,0.1519,0.01266,Current,0.1766,PP-B,0,8790.24,8790.24,210,,0.1766,0
Prosper,PAR_2026_1,2464268,12/31/2025,60,12/10/2025,1/10/2026,12/10/2030,0,60,662,,,,,,No,,,,,,,Debt Consolidation,0.1347,0.01123,Current,0.2535,PP-B,0,8000,8000,183.96,,0.2535,0
Prosper,PAR_2026_1,2475829,12/31/2025,60,12/19/2025,1/19/2026,12/19/2030,0,60,746,,,,,,No,,,,,,,Debt Consolidation,0.1122,0.00935,Current,0.1649,PP-A,0,18000,18000,393.34,,0.1649,0
Prosper,PAR_2026_1,2465099,12/31/2025,60,12/11/2025,1/11/2026,12/11/2030,0,60,752,,,,,,No,,,,,,,Debt Consolidation,0.2238,0.01865,Current,0.2705,PP-D,0,13331.85,13331.85,371.1,,0.2705,0
Prosper,PAR_2026_1,2474932,12/31/2025,60,12/17/2025,1/17/2026,12/17/2030,0,60,674,,,,,,No,,,,,,,Other,0.3025,0.02521,Current,0.1571,PP-E,0,18886.79,18886.79,613.96,,0.1571,0
Prosper,PAR_2026_1,2472525,12/31/2025,36,12/24/2025,1/24/2026,12/24/2028,0,36,727,,,,,,No,,,,,,,Debt Consolidation,0.08,0.00667,Current,0.1008,PP-AA,1,6901.42,6901.42,216.27,,0.1008,0
Prosper,PAR_2026_1,2466961,12/31/2025,24,12/5/2025,1/5/2026,12/5/2027,0,24,788,,,,,,No,,,,,,,Debt Consolidation,0.08,0.00667,Current,0.066,PP-AA,1,5000,5000,226.14,,0.066,0
Prosper,PAR_2026_1,2466406,12/31/2025,60,12/4/2025,1/4/2026,12/4/2030,0,60,763,,,,,,No,,,,,,,Large Purchase,0.1072,0.00893,Current,0.1211,PP-A,1,11500,11500,248.44,,0.1211,0
Prosper,PAR_2026_1,2470533,12/31/2025,60,12/22/2025,1/22/2026,12/22/2030,0,60,660,,,,,,No,,,,,,,Debt Consolidation,0.1554,0.01295,Current,0.2418,PP-B,0,20000,20000,481.49,,0.2418,0
Prosper,PAR_2026_1,2480413,12/31/2025,60,12/29/2025,1/29/2026,12/29/2030,0,60,657,,,,,,No,,,,,,,Debt Consolidation,0.2207,0.01839,Current,0.0399,PP-D,0,5000,5000,138.29,,0.0399,0
Prosper,PAR_2026_1,2465304,12/31/2025,60,12/11/2025,1/11/2026,12/11/2030,0,60,658,,,,,,No,,,,,,,Debt Consolidation,0.2344,0.01953,Current,0.2374,PP-D,1,31500,31500,895.98,,0.2374,0
Prosper,PAR_2026_1,2472711,12/31/2025,60,12/24/2025,1/24/2026,12/24/2030,0,60,701,,,,,,No,,,,,,,Debt Consolidation,0.227,0.01892,Current,0.3818,PP-D,0,10500,10500,294.19,,0.3818,0
Prosper,PAR_2026_1,2464620,12/31/2025,60,12/11/2025,1/11/2026,12/11/2030,0,60,763,,,,,,No,,,,,,,Home Improvement,0.1486,0.01238,Current,0.1776,PP-B,1,22000,22000,521.76,,0.1776,0
Prosper,PAR_2026_1,2460536,12/31/2025,36,12/3/2025,1/3/2026,12/3/2028,0,36,607,,,,,,No,,,,,,,Other,0.2737,0.02281,Current,0.0639,PP-E,1,5554.94,5554.94,227.89,,0.0639,0
Prosper,PAR_2026_1,2463270,12/31/2025,48,12/9/2025,1/9/2026,12/9/2029,0,48,809,,,,,,No,,,,,,,Home Improvement,0.0818,0.00682,Current,0.1581,PP-AA,1,38500,38500,943.15,,0.1581,0
Prosper,PAR_2026_1,2459834,12/31/2025,60,12/2/2025,1/2/2026,12/2/2030,0,60,692,,,,,,No,,,,,,,Debt Consolidation,0.105,0.00875,Current,0.2066,PP-AA,0,25000,25000,537.35,,0.2066,0
Prosper,PAR_2026_1,2475083,12/31/2025,60,12/30/2025,1/30/2026,12/30/2030,0,60,658,,,,,,No,,,,,,,Debt Consolidation,0.2144,0.01787,Current,0.4296,PP-D,0,6665.93,6665.93,181.99,,0.4296,0
Prosper,PAR_2026_1,2466002,12/31/2025,60,12/12/2025,1/12/2026,12/12/2030,0,60,685,,,,,,No,,,,,,,Debt Consolidation,0.0859,0.00716,Current,0.2333,PP-AA,0,25000,24908.84,514,,0.2333,0
Prosper,PAR_2026_1,2470342,12/31/2025,36,12/11/2025,1/11/2026,12/11/2028,0,36,702,,,,,,No,,,,,,,Household Expenses,0.2302,0.01918,Current,0.5172,PP-D,0,7500,7500,290.4,,0.5172,0
Prosper,PAR_2026_1,2460767,12/31/2025,60,12/4/2025,1/4/2026,12/4/2030,0,60,673,,,,,,No,,,,,,,Household Expenses,0.1325,0.01104,Current,0.2183,PP-A,0,50000,50000,1144.06,,0.2183,0
Prosper,PAR_2026_1,2461650,12/31/2025,60,12/5/2025,1/5/2026,12/5/2030,0,60,666,,,,,,No,,,,,,,Debt Consolidation,0.2635,0.02196,Current,0.3415,PP-E,0,18000,18000,542.66,,0.3415,0
Prosper,PAR_2026_1,2472958,12/31/2025,36,12/16/2025,1/16/2026,12/16/2028,0,36,616,,,,,,No,,,,,,,Debt Consolidation,0.277,0.02308,Current,0.0411,PP-E,0,4443.95,4443.95,183.1,,0.0411,0
Prosper,PAR_2026_1,2478007,12/31/2025,60,12/23/2025,1/23/2026,12/23/2030,0,60,640,,,,,,No,,,,,,,Debt Consolidation,0.2292,0.0191,Current,0.0466,PP-C,0,10987.8,10987.8,309.25,,0.0466,0
Prosper,PAR_2026_1,2475753,12/31/2025,60,12/31/2025,1/31/2026,12/31/2030,0,60,754,,,,,,No,,,,,,,Debt Consolidation,0.1373,0.01144,Current,0.3993,PP-A,1,5000,5000,115.64,,0.3993,0
Prosper,PAR_2026_1,2469349,12/31/2025,60,12/9/2025,1/9/2026,12/9/2030,0,60,667,,,,,,No,,,,,,,Debt Consolidation,0.2505,0.02088,Current,0.2854,PP-E,0,16664.82,16664.82,489.62,,0.2854,0
Prosper,PAR_2026_1,2480485,12/31/2025,36,12/29/2025,1/29/2026,12/29/2028,0,36,755,,,,,,No,,,,,,,Other,0.1027,0.00856,Current,0.0715,PP-A,1,3260.52,3260.52,105.62,,0.0715,0
Prosper,PAR_2026_1,2462880,12/31/2025,60,12/9/2025,1/9/2026,12/9/2030,0,60,657,,,,,,No,,,,,,,Debt Consolidation,0.197,0.01642,Current,0.2204,PP-C,0,5493.9,5493.9,144.64,,0.2204,0
Prosper,PAR_2026_1,2479666,12/31/2025,60,12/26/2025,1/26/2026,12/26/2030,0,60,690,,,,,,No,,,,,,,Other,0.105,0.00875,Current,0.2631,PP-A,0,39126.18,39126.18,840.97,,0.2631,0
Prosper,PAR_2026_1,2473466,12/31/2025,48,12/26/2025,1/26/2026,12/26/2029,0,48,641,,,,,,No,,,,,,,Debt Consolidation,0.201,0.01675,Current,0.2354,PP-C,1,3296.34,3296.34,100.48,,0.2354,0
Prosper,PAR_2026_1,2461584,12/31/2025,60,12/5/2025,1/5/2026,12/5/2030,0,60,704,,,,,,No,,,,,,,Debt Consolidation,0.2106,0.01755,Current,0.1161,PP-D,0,11000,11000,297.96,,0.1161,0
Prosper,PAR_2026_1,2480713,12/31/2025,60,12/29/2025,1/29/2026,12/29/2030,0,60,751,,,,,,No,,,,,,,Debt Consolidation,0.1208,0.01007,Current,0.3439,PP-A,1,42500,42500,947.11,,0.3439,0
Prosper,PAR_2026_1,2478268,12/31/2025,60,12/23/2025,1/23/2026,12/23/2030,0,60,699,,,,,,No,,,,,,,Other,0.0885,0.00738,Current,0.2885,PP-AA,0,7000,7000,144.8,,0.2885,0
Prosper,PAR_2026_1,2460854,12/31/2025,60,12/4/2025,1/4/2026,12/4/2030,0,60,689,,,,,,No,,,,,,,Debt Consolidation,0.1942,0.01618,Current,0.0593,PP-C,0,5000,5000,130.86,,0.0593,0
Prosper,PAR_2026_1,2474611,12/31/2025,60,12/17/2025,1/17/2026,12/17/2030,0,60,650,,,,,,No,,,,,,,Debt Consolidation,0.2463,0.02053,Current,0.2583,PP-D,0,7500,7500,218.51,,0.2583,0
Prosper,PAR_2026_1,2473773,12/31/2025,60,12/26/2025,1/26/2026,12/26/2030,0,60,673,,,,,,No,,,,,,,Home Improvement,0.233,0.01942,Current,0.2474,PP-D,0,12000,12000,340.36,,0.2474,0
Prosper,PAR_2026_1,2471581,12/31/2025,48,12/12/2025,1/12/2026,12/12/2029,0,48,677,,,,,,No,,,,,,,Home Improvement,0.1333,0.01111,Current,0.2605,PP-B,0,16500,16500,445.36,,0.2605,0
Prosper,PAR_2026_1,2470538,12/31/2025,48,12/19/2025,1/19/2026,12/19/2029,0,48,651,,,,,,No,,,,,,,Debt Consolidation,0.212,0.01767,Current,0.1676,PP-D,0,10000,10000,310.73,,0.1676,0
Prosper,PAR_2026_1,2464602,12/31/2025,60,12/11/2025,1/11/2026,12/11/2030,0,60,657,,,,,,No,,,,,,,Debt Consolidation,0.2047,0.01706,Current,0.4927,PP-C,1,11500,11500,307.69,,0.4927,0
Prosper,PAR_2026_1,2474181,12/31/2025,36,12/29/2025,1/29/2026,12/29/2028,0,36,672,,,,,,No,,,,,,,Debt Consolidation,0.1744,0.01453,Current,0.2069,PP-C,1,12000,12000,430.47,,0.2069,0
Prosper,PAR_2026_1,2471719,12/31/2025,60,12/12/2025,1/12/2026,12/12/2030,0,60,706,,,,,,No,,,,,,,Debt Consolidation,0.1093,0.00911,Current,0.1065,PP-A,1,5977.61,5977.61,129.76,,0.1065,0
Prosper,PAR_2026_1,2463153,12/31/2025,60,12/9/2025,1/9/2026,12/9/2030,0,60,714,,,,,,No,,,,,,,Debt Consolidation,0.1825,0.01521,Current,0.1736,PP-C,0,30000,29860,765.89,,0.1736,0
Prosper,PAR_2026_1,2464974,12/31/2025,36,12/11/2025,1/11/2026,12/11/2028,0,36,725,,,,,,No,,,,,,,Debt Consolidation,0.098,0.00817,Current,0.3965,PP-AA,1,18500,18500,595.21,,0.3965,0
Prosper,PAR_2026_1,2476381,12/31/2025,60,12/19/2025,1/19/2026,12/19/2030,0,60,629,,,,,,No,,,,,,,Home Improvement,0.2598,0.02165,Current,0.3404,PP-E,1,12000,12000,359.14,,0.3404,0
Prosper,PAR_2026_1,2459087,12/31/2025,36,12/2/2025,1/2/2026,12/2/2028,0,36,740,,,,,,No,,,,,,,Other,0.2061,0.01718,Current,0.3623,PP-D,1,2221.98,2221.98,83.27,,0.3623,0
Prosper,PAR_2026_1,2464957,12/31/2025,60,12/2/2025,1/2/2026,12/2/2030,0,60,758,,,,,,No,,,,,,,Household Expenses,0.1677,0.01398,Current,0.2844,PP-C,1,18000,18000,445.12,,0.2844,0
Prosper,PAR_2026_1,2475612,12/31/2025,60,12/30/2025,1/30/2026,12/30/2030,0,60,653,,,,,,No,,,,,,,Debt Consolidation,0.1104,0.0092,Current,0.1333,PP-A,0,17389.41,17389.41,378.43,,0.1333,0
Prosper,PAR_2026_1,2465330,12/31/2025,60,12/11/2025,1/11/2026,12/11/2030,0,60,643,,,,,,No,,,,,,,Debt Consolidation,0.3025,0.02521,Current,0.2995,PP-E,0,19997.78,19997.78,650.07,,0.2995,0
Prosper,PAR_2026_1,2459493,12/31/2025,60,12/2/2025,1/2/2026,12/2/2030,0,60,687,,,,,,No,,,,,,,Debt Consolidation,0.2815,0.02346,Current,0.3496,PP-E,0,16000,16000,499.62,,0.3496,0
Prosper,PAR_2026_1,2458661,12/31/2025,60,12/1/2025,1/1/2026,12/1/2030,0,60,762,,,,,,No,,,,,,,Debt Consolidation,0.1875,0.01563,Current,0.3205,PP-C,0,25000,25000,645.08,,0.3205,0
Prosper,PAR_2026_1,2470999,12/31/2025,60,12/11/2025,1/11/2026,12/11/2030,0,60,702,,,,,,No,,,,,,,Debt Consolidation,0.1837,0.01531,Current,0.232,PP-C,1,9000,9000,230.36,,0.232,0
Prosper,PAR_2026_1,2477944,12/31/2025,60,12/23/2025,1/23/2026,12/23/2030,0,60,783,,,,,,No,,,,,,,Other,0.08,0.00667,Current,0.4462,PP-AA,0,32605.15,32605.15,661.11,,0.4462,0
Prosper,PAR_2026_1,2467571,12/31/2025,60,12/16/2025,1/16/2026,12/16/2030,0,60,732,,,,,,No,,,,,,,Large Purchase,0.176,0.01467,Current,0.254,PP-C,0,30000,30000,755.29,,0.254,0
Prosper,PAR_2026_1,2463146,12/31/2025,60,12/9/2025,1/9/2026,12/9/2030,0,60,747,,,,,,No,,,,,,,Debt Consolidation,0.0859,0.00716,Current,0.3961,PP-AA,0,16846,16846,346.35,,0.3961,0
Prosper,PAR_2026_1,2475069,12/31/2025,36,12/30/2025,1/30/2026,12/30/2028,0,36,682,,,,,,No,,,,,,,Debt Consolidation,0.0803,0.00669,Current,0.2397,PP-AA,1,12000,12000,376.2,,0.2397,0
Prosper,PAR_2026_1,2472984,12/31/2025,60,12/24/2025,1/24/2026,12/24/2030,0,60,683,,,,,,No,,,,,,,Debt Consolidation,0.1418,0.01182,Current,0.3114,PP-B,1,15000,15000,350.43,,0.3114,0
Prosper,PAR_2026_1,2458848,12/31/2025,36,12/1/2025,1/1/2026,12/1/2028,0,36,675,,,,,,No,,,,,,,Large Purchase,0.2207,0.01839,Current,0.1549,PP-C,1,24147,24147,923.06,,0.1549,0
Prosper,PAR_2026_1,2471785,12/31/2025,60,12/12/2025,1/12/2026,12/12/2030,0,60,756,,,,,,No,,,,,,,Home Improvement,0.117,0.00975,Current,0.4351,PP-A,1,20000,20000,441.86,,0.4351,0
Prosper,PAR_2026_1,2472811,12/31/2025,60,12/16/2025,1/16/2026,12/16/2030,0,60,710,,,,,,No,,,,,,,Debt Consolidation,0.194,0.01617,Current,0.4698,PP-C,0,18000,18000,470.9,,0.4698,0
Prosper,PAR_2026_1,2479798,12/31/2025,60,12/26/2025,1/26/2026,12/26/2030,0,60,777,,,,,,No,,,,,,,Home Improvement,0.087,0.00725,Current,0.126,PP-AA,1,8500,8500,175.21,,0.126,0
Prosper,PAR_2026_1,2474998,12/31/2025,60,12/17/2025,1/17/2026,12/17/2030,0,60,679,,,,,,No,,,,,,,Large Purchase,0.1753,0.01461,Current,0.089,PP-C,0,10000,10000,251.38,,0.089,0
Prosper,PAR_2026_1,2479381,12/31/2025,60,12/24/2025,1/24/2026,12/24/2030,0,60,698,,,,,,No,,,,,,,Debt Consolidation,0.1085,0.00904,Current,0.2911,PP-A,0,24453.86,24453.86,529.86,,0.2911,0
